genres,id,overview,title
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",883,coffee cigarettes collection eleven films cult director jim jarmusch film hosts star studded cast extremely unique individuals share common activities conversing drinking coffee smoking cigarettes ,Coffee and Cigarettes
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38018,fleeing june 1940 arrival hitlers army paris young war widow two children rescued divebombing german fighters cocky reckless teenager finds refuge abandoned house despite fact family quickly comes depending much cunning survival abilities cohabitation proves uneasy ,Strayed
"[{'id': 18, 'name': 'Drama'}]",96461,explores sensitive tense relationship life first nations reservation life outside world native canadian silas crow forced write personal essay order get muchdesired job tells story rape murder indian girl drunken thug killer received lenient twoyear sentence manslaughter first nations community felt shock anger  tried desperately deal aftereffects lack justice ,Dance Me Outside
"[{'id': 18, 'name': 'Drama'}]",34377,witty perceptive devastating look personal agendas suppressed revelations swirling among group gay men manhattan harold celebrating birthday friend michael drafted friends help commemorate event evening progresses alcohol flows knives come michaels demand group participate devious telephone game unleashing dormant unspoken emotions ,The Boys in the Band
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",20375,raid mysterious drifter excriminal comes goes pleases away country extended period time learns return exgirlfriend tarja presumably died fire soon discovers larceny also contacted inspector jansson knows past regarding murder protestor raid begins investigation soon finds theres cases meets eye movie sequel popular raid tv series ,Raid
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",10375,disgraced fbi agent drinking problem joins nine troubled law enforcement officers isolated detox clinic wilds wyoming therapeutic sanctuary becomes nightmarish hellhole major snowstorm cuts clinic outside world enables killer inside get busy ,D-Tox
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",42015,spalding gray sits behind desk throughout entire film recounts exploits chance encounters playing minor role film killing fields time gives background events occurring cambodia time film set ,Swimming to Cambodia
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",68440,kurt sara müller three children left germany many years ago finally arrive mothers house washington dc kurt working antinazi resistance germany romanian count brankovic also lives tries blackmail ,Watch on the Rhine
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",12503,three us journalists nick nolte joanna cassidy gene hackman get close one another work 1979 nicaragua ,Under Fire
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",11864,soldier earth crashlands alien world sustaining battle damage eventually encounters another survivor enemy species fighting band together survive hostile world end human finds caring enemy completely unexpected way ,Enemy Mine
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9461,martial artist agrees spy reclusive crime lord using invitation tournament cover ,Enter the Dragon
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",57811,death mother young brazilian decides leave country travel native land foreign land finds love danger ,Foreign Land
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",132,documentary rolling stones 1969 us tour become legendary harrowing symbol tragic demise peace love era successful tour across us rolling stones gave free december concert altamont speedway california grateful dead ike tina turner jefferson airplane flying burrito brothers band unwisely selected hells angels provide security bikers resorted violence keep stoned restless often naked crowd line result dozens injuries onscreen stabbing young black man sympathy devil one concerts staff security manipulative effective move maysles brothers filmed mick jagger editing room witnessing oncamera murder first time film also works rockandroll document capturing band relaxed intoxicating electrifying ,The Rolling Stones: Gimme Shelter
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",28276,two boys beg parents television set nagging patience lost parents order boys quiet boys exactly thatrefusing utter word boys silence ultimately puts whole neighborhood turmoil ,Good Morning
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18329,lai boyfriend ho arrive argentina hong kong seeking better life highly contentious relationship turns abusive results numerous breakups reconciliations lai befriends another man chang sees futility continuing promiscuous ho chang however personal journey ultimately lai ho find far home desperately lonely ,Happy Together
"[{'id': 10749, 'name': 'Romance'}]",17993,traveling paris author henry miller wife june meet anais nin sexual sparks fly nin starts affair openly bisexual june june forced return us gives nin blessing sleep husband june returns france unexpected sometimes contentious threesome forms ,Henry & June
"[{'id': 99, 'name': 'Documentary'}]",37447,documentary militant student political activity university california berkeley 1960s ,Berkeley in the Sixties
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",4339,young woman investigates towns nazi past community turns ,The Nasty Girl
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",42108,1942 occupied france jewish refugee marries soldier escape deportation germany meanwhile wealthy art student loses first husband stray resistance bullet liberation meets actor gets pregnant marries lena madeleine meet childrens school lyon 1952 intensity relationship strains marriages breaking point ,Entre Nous
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18513,group men safari one party refuses give gift tribe encounter tribe offended seizes party onebyone kills one safari members various creative horrifying ways last surviving member given lions chance tribal leader hunted party tribal warriors ,The Naked Prey
"[{'id': 27, 'name': 'Horror'}]",26517,martin sedates women syringe full narcotics slices wrists razor blade drink blood martin comes live uncle cousin dying town braddock pennsylvania romantic monochrome visions vampiric seductions torchlit mobs impossible tell seriously takes ,Martin
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",28285,classic dramatization americas bestknown case woman suffering multiple personality disorder road recovery ,The Three Faces of Eve
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",22137,first part danish miniseries edited two massive films riget set neurosurgical ward copenhagens rigshospitalet city countrys main hospital nicknamed riget show follows number characters staff patients encounter bizarre phenomena human supernatural ,The Kingdom
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5247,detective catherine palmer ellen barkin trail elusive serial killer investigation meets vickie kittrie peta wilson belongs exclusive club women engage secret sessions bondage sampm matters become even complicated palmer finds attracted kittrie leading brief lesbian encounter palmer soon learns victim belonged club prominent sexually experimental women order catch killer catherine must trust vickie guide dangerous illicit underground ,Mercy
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",31676,criminal holds wealthy family hostage ,Desperate Hours
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",49622,rather eccentric especially thinking author fountainhead atlas shrugged becomes involved much younger married man dismay close ,The Passion of Ayn Rand
"[{'id': 99, 'name': 'Documentary'}]",238952,tongueincheek look french riviera especially summer overflows tourists reviews history famous visitors displays fauxexotic buildings crowded beaches trees monuments pokes fun colors women wear vagaries fashion film celebrates use eden place name suggesting paradise comes coast gone perhaps remote island beach ,Along the Coast
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10035,sexy teencomedy freshman matthew college meets dream girl dorm elevator blackout never sees face instantly falls love morning power restored dream girl vanished matthew knows lives allgirls dorm sets semesterlong journey find mystery girl amongst hundred female suspects could wendy dora arlene patty cynthia 95 girls could elevator matthew ,100 Girls
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",502,technical defect american bomber team mistakenly orders destruction moscow president united states little time prevent atomic catastrophe occurring director sidney lumet gives atmospheric vision future cold war backdrop ,Fail-Safe
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",41965,anna becoming lost loneliness world discovers visit another house drawn occupied young disabled boy discovers links fantasy world mundane present drawn deeper dream turning nightmare ,Paperhouse
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",10347,charismatic criminal dobermann got first gun christened leads gang brutal robbers complex brutal bank robbery hunted paris police hunt led sadistic cop christini one goal catch dobermann cost ,Dobermann
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1373,disappointed humanity god wants revoke contract humanity wants take back stone tablets containing ten commandments end angel sent affect personal lives three humans appropriate child may conceived ,The Discovery of Heaven
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",30959,film adaptation four stories book kwaidan stories studies strange things lafcadio hearn actually collection japanese ghost stories taken various sources even stemming china ,Kwaidan
"[{'id': 878, 'name': 'Science Fiction'}]",43341,astronauts travel moon discover inhabited attractive young women black tights ,Cat-Women of the Moon
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",20561,overview found ,28 Up
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13055,chance black comedy hard find one mostly told pointofview young sexually aggressive woman named chance according looking true love turns elusive thing indeed chance exception shes desperately prowl man since shes mouse cat gets scrape scrape screwball pursuit love surrounded bevy adoring completely wrongforher men one dead girl manchester england chance pick way messy life order figure guy ,Chance
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",667,mysterious space craft kidnaps russian american space capsule brings world verge another world war james bond investigates case japan meets archenemy blofeld fifth film legendary james bond series starring sean connery british super agent ,You Only Live Twice
